phase,segment,combo,adoption_level,reason,total_bins,min_bin_n,median_bin_n,eff_min_bin_n,ratio_1_9,ratio_10_99,ratio_500_plus,small_headcount_sensitive,all_existing_bins_ge_150,all_existing_bins_ge_300,all_existing_bins_ge_500,reviewer_comment
3,KEIBAJO_SURFACE_05_芝,ten_shisu_juni+ichi_shisu_juni+gekiso_juni,reject,too many bins (4136); combo splits data too finely,4136,1,3.0,1,0.8356,0.1627,0.0,True,False,False,False,3456 bins with n<10; 1253 SHS tail bins excluded from eff. check; only 4136/5832 possible bins observed
3,KEIBAJO_SURFACE_05_芝,uma_deokure_bin+ten_shisu_juni+agari_shisu_juni,reject,too many bins (1393); combo splits data too finely,1393,1,7.0,1,0.6167,0.3805,0.0,True,False,False,False,859 bins with n<10
3,KEIBAJO_SURFACE_05_芝,uma_deokure_bin+ten_shisu_juni+gekiso_juni,reject,too many bins (1443); combo splits data too finely,1443,1,7.0,1,0.6119,0.386,0.0,True,False,False,False,883 bins with n<10
3,KEIBAJO_SURFACE_05_芝,uma_start_shisu_decile+ten_shisu_juni+ichi_shisu_juni,reject,too many bins (2117); combo splits data too finely,2117,1,6.0,1,0.6708,0.3269,0.0,True,False,False,False,1420 bins with n<10
3,KEIBAJO_SURFACE_05_芝_OP重賞,idm_decile+kyori_tekisei+agari_shisu_juni,reject,too many bins (247); combo splits data too finely,247,1,3.0,1,0.7692,0.2146,0.0,True,False,False,False,190 bins with n<10
3,KEIBAJO_SURFACE_05_芝_OP重賞,kyori_tekisei+sogo_shisu_decile+agari_shisu_juni,reject,too many bins (249); combo splits data too finely,249,1,3.0,1,0.743,0.241,0.0,True,False,False,False,185 bins with n<10
3,KEIBAJO_SURFACE_05_芝_OP重賞,kyori_tekisei+tenkai_kigo_code+agari_shisu_juni,reject,too many bins (190); combo splits data too finely,190,1,5.0,1,0.6684,0.3158,0.0,True,False,False,False,127 bins with n<10; only 190/540 possible bins observed
3,KEIBAJO_SURFACE_05_芝_OP重賞,uma_deokure_bin+tenkai_kigo_code+agari_shisu_juni,reject,too many bins (219); combo splits data too finely,219,1,6.0,1,0.6119,0.3744,0.0,True,False,False,False,134 bins with n<10
3,KEIBAJO_SURFACE_05_芝_未勝利,kyori_kubun+kyori_tekisei+ichi_shisu_juni,reject,too many bins (207); combo splits data too finely,207,1,5.0,1,0.6377,0.3333,0.0,True,False,False,False,132 bins with n<10; only 207/450 possible bins observed
3,KEIBAJO_SURFACE_05_芝_未勝利,kyori_kubun+kyori_tekisei+ten_shisu_juni,reject,too many bins (201); combo splits data too finely,201,1,5.0,1,0.6318,0.3433,0.0,True,False,False,False,127 bins with n<10; only 201/450 possible bins observed
3,KEIBAJO_SURFACE_05_芝_未勝利,omo_tekisei_code+rotation_bin+hizume_code,reject,too many bins (256); combo splits data too finely,256,1,6.0,1,0.6094,0.3789,0.0,False,False,False,False,156 bins with n<10
3,KEIBAJO_SURFACE_05_芝_条件戦,agari_shisu_juni+gekiso_juni+kishu_minarai_code,reject,too many bins (866); combo splits data too finely,866,1,2.0,1,0.7402,0.2425,0.0,True,False,False,False,641 bins with n<10; 221 SHS tail bins excluded from eff. check; only 866/972 possible bins observed
3,KEIBAJO_SURFACE_05_芝_条件戦,agari_shisu_juni+kijun_ninkijun_tansho+joho_shisu_decile,reject,too many bins (917); combo splits data too finely,917,1,5.0,1,0.6794,0.3162,0.0,True,False,False,False,623 bins with n<10; 223 SHS tail bins excluded from eff. check
3,KEIBAJO_SURFACE_05_芝_条件戦,agari_shisu_juni+ls_shisu_juni+kishu_kitai_rentai_decile,reject,too many bins (1118); combo splits data too finely,1118,1,4.0,1,0.7147,0.2826,0.0,True,False,False,False,799 bins with n<10; 297 SHS tail bins excluded from eff. check
3,KEIBAJO_SURFACE_05_芝_条件戦,agari_shisu_juni+ls_shisu_juni+kishu_shisu_decile,reject,too many bins (1119); combo splits data too finely,1119,1,4.0,1,0.7033,0.294,0.0,True,False,False,False,787 bins with n<10; 289 SHS tail bins excluded from eff. check
3,KEIBAJO_SURFACE_05_芝_条件戦,bataiju_zogen+gekiso_juni+kishu_minarai_code,reject,too many bins (726); combo splits data too finely,726,1,2.0,1,0.8127,0.1804,0.0,True,False,False,False,590 bins with n<10; 100 SHS tail bins excluded from eff. check
3,KEIBAJO_SURFACE_05_芝_条件戦,bataiju_zogen+joho_shisu_decile+kishu_kitai_rentai_decile,reject,too many bins (673); combo splits data too finely,673,1,3.0,1,0.7132,0.2823,0.0,False,False,False,False,480 bins with n<10
3,KEIBAJO_SURFACE_05_芝_条件戦,gekiso_juni+joho_shisu_decile+kishu_kitai_rentai_decile,reject,too many bins (701); combo splits data too finely,701,1,7.0,1,0.5749,0.418,0.0,True,False,False,False,403 bins with n<10; 186 SHS tail bins excluded from eff. check
3,KEIBAJO_SURFACE_05_芝_条件戦,gekiso_juni+joho_shisu_decile+kishu_shisu_decile,reject,too many bins (716); combo splits data too finely,716,1,7.0,1,0.5754,0.4176,0.0,True,False,False,False,412 bins with n<10; 190 SHS tail bins excluded from eff. check
3,KEIBAJO_SURFACE_05_芝_条件戦,gekiso_juni+kijun_ninkijun_tansho+joho_shisu_decile,reject,too many bins (931); combo splits data too finely,931,1,5.0,1,0.6391,0.3566,0.0,True,False,False,False,595 bins with n<10; 253 SHS tail bins excluded from eff. check
3,KEIBAJO_SURFACE_05_芝_条件戦,gekiso_juni+kijun_ninkijun_tansho+kishu_kitai_rentai_decile,reject,too many bins (1068); combo splits data too finely,1068,1,4.0,1,0.7266,0.2678,0.0,True,False,False,False,776 bins with n<10; 308 SHS tail bins excluded from eff. check
3,KEIBAJO_SURFACE_05_芝_条件戦,gekiso_juni+kijun_ninkijun_tansho+kishu_shisu_decile,reject,too many bins (1045); combo splits data too finely,1045,1,5.0,1,0.7148,0.2794,0.0,True,False,False,False,747 bins with n<10; 290 SHS tail bins excluded from eff. check
3,KEIBAJO_SURFACE_05_芝_条件戦,ichi_shisu_juni+gekiso_juni+kishu_kitai_rentai_decile,reject,too many bins (2077); combo splits data too finely,2077,1,2.0,1,0.9133,0.0847,0.0,True,False,False,False,1897 bins with n<10; 499 SHS tail bins excluded from eff. check
3,KEIBAJO_SURFACE_05_芝_条件戦,ichi_shisu_juni+gekiso_juni+kishu_shisu_decile,reject,too many bins (2086); combo splits data too finely,2086,1,2.0,1,0.9137,0.0844,0.0,True,False,False,False,1906 bins with n<10; 498 SHS tail bins excluded from eff. check
3,KEIBAJO_SURFACE_05_芝_条件戦,ichi_shisu_juni+pace_shisu_juni+gekiso_juni,reject,too many bins (2843); combo splits data too finely,2843,1,2.0,1,0.9451,0.0535,0.0,True,False,False,False,2687 bins with n<10; 611 SHS tail bins excluded from eff. check; only 2843/5832 possible bins observed
3,KEIBAJO_SURFACE_05_芝_条件戦,kyakushitsu+gekiso_juni+kishu_kitai_rentai_decile,reject,too many bins (794); combo splits data too finely,794,1,8.0,1,0.568,0.427,0.0,True,False,False,False,451 bins with n<10
3,KEIBAJO_SURFACE_05_芝_条件戦,kyakushitsu+gekiso_juni+kishu_shisu_decile,reject,too many bins (795); combo splits data too finely,795,1,8.0,1,0.5421,0.4528,0.0,True,False,False,False,431 bins with n<10
3,KEIBAJO_SURFACE_05_芝_条件戦,kyori_kubun+agari_shisu_juni+kijun_ninkijun_tansho,reject,too many bins (729); combo splits data too finely,729,1,6.0,1,0.6241,0.369,0.0,True,False,False,False,455 bins with n<10
3,KEIBAJO_SURFACE_05_芝_条件戦,kyori_kubun+agari_shisu_juni+kishu_kitai_rentai_decile,reject,too many bins (496); combo splits data too finely,496,1,10.0,1,0.494,0.4879,0.0,True,False,False,False,245 bins with n<10
3,KEIBAJO_SURFACE_05_芝_条件戦,kyori_kubun+agari_shisu_juni+kishu_shisu_decile,reject,too many bins (494); combo splits data too finely,494,1,10.0,1,0.4858,0.498,0.0,True,False,False,False,240 bins with n<10
3,KEIBAJO_SURFACE_05_芝_条件戦,kyori_kubun+gekiso_juni+kijun_ninkijun_tansho,reject,too many bins (727); combo splits data too finely,727,1,6.0,1,0.6135,0.381,0.0,True,False,False,False,446 bins with n<10
3,KEIBAJO_SURFACE_05_芝_条件戦,kyori_kubun+gekiso_juni+kishu_kitai_rentai_decile,reject,too many bins (497); combo splits data too finely,497,1,10.0,1,0.4809,0.505,0.0,True,False,False,False,239 bins with n<10
3,KEIBAJO_SURFACE_05_芝_条件戦,kyori_kubun+gekiso_juni+kishu_shisu_decile,reject,too many bins (499); combo splits data too finely,499,1,11.0,1,0.487,0.499,0.0,True,False,False,False,243 bins with n<10
3,KEIBAJO_SURFACE_05_芝_条件戦,kyori_kubun+pace_shisu_juni+kijun_ninkijun_tansho,reject,too many bins (748); combo splits data too finely,748,1,6.0,1,0.631,0.361,0.0,True,False,False,False,472 bins with n<10
3,KEIBAJO_SURFACE_05_芝_条件戦,kyori_kubun+pace_shisu_juni+kishu_shisu_decile,reject,too many bins (511); combo splits data too finely,511,1,10.0,1,0.499,0.4873,0.0,True,False,False,False,255 bins with n<10
3,KEIBAJO_SURFACE_05_芝_条件戦,kyori_kubun+rotation_bin+kishu_shisu_decile,reject,too many bins (228); combo splits data too finely,228,1,13.0,1,0.3772,0.6053,0.0,False,False,False,False,86 bins with n<10
3,KEIBAJO_SURFACE_05_芝_条件戦,kyori_kubun+ten_shisu_juni+kijun_ninkijun_tansho,reject,too many bins (748); combo splits data too finely,748,1,6.0,1,0.623,0.373,0.0,True,False,False,False,466 bins with n<10
3,KEIBAJO_SURFACE_05_芝_条件戦,kyori_kubun+ten_shisu_juni+kishu_shisu_decile,reject,too many bins (515); combo splits data too finely,515,1,10.0,1,0.466,0.5223,0.0,True,False,False,False,240 bins with n<10
3,KEIBAJO_SURFACE_05_芝_条件戦,ls_shisu_juni+gekiso_juni+kishu_kitai_rentai_decile,reject,too many bins (1136); combo splits data too finely,1136,1,4.0,1,0.7086,0.2887,0.0,True,False,False,False,805 bins with n<10
3,KEIBAJO_SURFACE_05_芝_条件戦,ls_shisu_juni+gekiso_juni+kishu_shisu_decile,reject,too many bins (1143); combo splits data too finely,1143,1,5.0,1,0.7078,0.2896,0.0,True,False,False,False,809 bins with n<10
3,KEIBAJO_SURFACE_05_芝_条件戦,manken_shirushi+agari_shisu_juni+joho_shisu_decile,reject,too many bins (718); combo splits data too finely,718,1,6.0,1,0.6448,0.351,0.0,True,False,False,False,463 bins with n<10
3,KEIBAJO_SURFACE_05_芝_条件戦,manken_shirushi+agari_shisu_juni+kishu_kitai_rentai_decile,reject,too many bins (1023); combo splits data too finely,1023,1,4.0,1,0.7713,0.2258,0.0,True,False,False,False,789 bins with n<10
3,KEIBAJO_SURFACE_05_芝_条件戦,manken_shirushi+agari_shisu_juni+kishu_shisu_decile,reject,too many bins (1051); combo splits data too finely,1051,1,4.0,1,0.7716,0.2255,0.0,True,False,False,False,811 bins with n<10
3,KEIBAJO_SURFACE_05_芝_条件戦,manken_shirushi+ichi_shisu_juni+pace_shisu_juni,reject,too many bins (1620); combo splits data too finely,1620,1,2.0,1,0.9438,0.0543,0.0,True,False,False,False,1529 bins with n<10; only 1620/2916 possible bins observed
3,KEIBAJO_SURFACE_05_芝_条件戦,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,reject,too many bins (1717); combo splits data too finely,1717,1,2.0,1,0.9482,0.0501,0.0,True,False,False,False,1628 bins with n<10; only 1717/2916 possible bins observed
3,KEIBAJO_SURFACE_05_芝_条件戦,manken_shirushi+joho_shisu_decile+kishu_shisu_decile,reject,too many bins (352); combo splits data too finely,352,1,14.0,1,0.4375,0.5483,0.0,False,False,False,False,154 bins with n<10
3,KEIBAJO_SURFACE_05_芝_条件戦,manken_shirushi+kijun_ninkijun_tansho+joho_shisu_decile,reject,too many bins (455); combo splits data too finely,455,1,9.0,1,0.5143,0.4769,0.0,False,False,False,False,234 bins with n<10
3,KEIBAJO_SURFACE_05_芝_条件戦,manken_shirushi+kyakushitsu+pace_shisu_juni,reject,too many bins (590); combo splits data too finely,590,1,9.0,1,0.539,0.4559,0.0,True,False,False,False,318 bins with n<10; only 590/648 possible bins observed
3,KEIBAJO_SURFACE_05_芝_条件戦,manken_shirushi+kyori_tekisei+ten_shisu_juni,reject,too many bins (514); combo splits data too finely,514,1,5.0,1,0.6401,0.3541,0.0,True,False,False,False,329 bins with n<10; only 514/810 possible bins observed
3,KEIBAJO_SURFACE_05_芝_条件戦,manken_shirushi+pace_shisu_juni+joho_shisu_decile,reject,too many bins (788); combo splits data too finely,788,1,6.0,1,0.6954,0.3008,0.0,True,False,False,False,548 bins with n<10
3,KEIBAJO_SURFACE_05_芝_条件戦,manken_shirushi+ten_shisu_juni+kishu_minarai_code,reject,too many bins (401); combo splits data too finely,401,1,2.0,1,0.6758,0.3092,0.0,True,False,False,False,271 bins with n<10; only 401/486 possible bins observed
3,KEIBAJO_SURFACE_05_芝_条件戦,manken_shirushi+ten_shisu_juni+pace_shisu_juni,reject,too many bins (1541); combo splits data too finely,1541,1,2.0,1,0.9079,0.0902,0.0,True,False,False,False,1399 bins with n<10; only 1541/2916 possible bins observed
3,KEIBAJO_SURFACE_05_芝_条件戦,manken_shirushi+tenkai_kigo_code+kishu_shisu_decile,reject,too many bins (367); combo splits data too finely,367,1,11.0,1,0.4632,0.5286,0.0,False,False,False,False,170 bins with n<10
3,KEIBAJO_SURFACE_05_芝_条件戦,manken_shisu_decile+ichi_shisu_juni+agari_shisu_juni,reject,too many bins (2036); combo splits data too finely,2036,1,3.0,1,0.9322,0.0658,0.0,True,False,False,False,1898 bins with n<10
3,KEIBAJO_SURFACE_05_芝_条件戦,manken_shisu_decile+ichi_shisu_juni+kijun_ninkijun_tansho,reject,too many bins (1836); combo splits data too finely,1836,1,3.0,1,0.9085,0.0882,0.0,True,False,False,False,1668 bins with n<10
3,KEIBAJO_SURFACE_05_芝_条件戦,manken_shisu_decile+kijun_ninkijun_tansho+kishu_kitai_rentai_decile,reject,too many bins (622); combo splits data too finely,622,1,7.0,1,0.5611,0.4244,0.0,False,False,False,False,349 bins with n<10
3,KEIBAJO_SURFACE_05_芝_条件戦,manken_shisu_decile+kijun_ninkijun_tansho+kishu_shisu_decile,reject,too many bins (609); combo splits data too finely,609,1,8.0,1,0.5501,0.4401,0.0,False,False,False,False,335 bins with n<10
3,KEIBAJO_SURFACE_05_芝_条件戦,manken_shisu_decile+kyakushitsu+kijun_ninkijun_tansho,reject,too many bins (650); combo splits data too finely,650,1,9.0,1,0.5369,0.4569,0.0,False,False,False,False,349 bins with n<10
3,KEIBAJO_SURFACE_05_芝_条件戦,omo_tekisei_code+gekiso_juni+kishu_kitai_rentai_decile,reject,too many bins (471); combo splits data too finely,471,1,6.0,1,0.6306,0.3631,0.0,True,False,False,False,297 bins with n<10
3,KEIBAJO_SURFACE_05_芝_条件戦,omo_tekisei_code+gekiso_juni+kishu_shisu_decile,reject,too many bins (475); combo splits data too finely,475,1,6.0,1,0.6358,0.3579,0.0,True,False,False,False,302 bins with n<10
3,KEIBAJO_SURFACE_05_芝_条件戦,pace_shisu_juni+gekiso_juni+kishu_minarai_code,reject,too many bins (844); combo splits data too finely,844,1,2.0,1,0.7595,0.2251,0.0,True,False,False,False,641 bins with n<10; 191 SHS tail bins excluded from eff. check; only 844/972 possible bins observed
3,KEIBAJO_SURFACE_05_芝_条件戦,pace_shisu_juni+kijun_ninkijun_tansho+kishu_kitai_rentai_decile,reject,too many bins (1059); combo splits data too finely,1059,1,4.0,1,0.7214,0.272,0.0,True,False,False,False,764 bins with n<10; 278 SHS tail bins excluded from eff. check
3,KEIBAJO_SURFACE_05_芝_条件戦,pace_shisu_juni+kijun_ninkijun_tansho+kishu_shisu_decile,reject,too many bins (1050); combo splits data too finely,1050,1,4.0,1,0.7171,0.2771,0.0,True,False,False,False,753 bins with n<10; 285 SHS tail bins excluded from eff. check
3,KEIBAJO_SURFACE_05_芝_条件戦,pace_yoso+gekiso_juni+kijun_ninkijun_tansho,reject,too many bins (758); combo splits data too finely,758,1,6.0,1,0.6332,0.3588,0.0,True,False,False,False,480 bins with n<10
3,KEIBAJO_SURFACE_05_芝_条件戦,pace_yoso+gekiso_juni+kishu_shisu_decile,reject,too many bins (509); combo splits data too finely,509,1,11.0,1,0.4558,0.5265,0.0,True,False,False,False,232 bins with n<10
3,KEIBAJO_SURFACE_05_芝_条件戦,pace_yoso+manken_shirushi+agari_shisu_juni,reject,too many bins (396); combo splits data too finely,396,1,10.0,1,0.4823,0.5076,0.0,True,False,False,False,191 bins with n<10; only 396/810 possible bins observed
3,KEIBAJO_SURFACE_05_芝_条件戦,pace_yoso+manken_shirushi+pace_shisu_juni,reject,too many bins (413); combo splits data too finely,413,1,9.0,1,0.5012,0.4891,0.0,True,False,False,False,207 bins with n<10; only 413/810 possible bins observed
3,KEIBAJO_SURFACE_05_芝_条件戦,pace_yoso+pace_shisu_juni+gekiso_juni,reject,too many bins (869); combo splits data too finely,869,1,6.0,1,0.6709,0.3245,0.0,True,False,False,False,583 bins with n<10; only 869/1620 possible bins observed
3,KEIBAJO_SURFACE_05_芝_条件戦,rotation_bin+kijun_ninkijun_tansho+joho_shisu_decile,reject,too many bins (439); combo splits data too finely,439,1,6.0,1,0.5968,0.3941,0.0,False,False,False,False,262 bins with n<10
3,KEIBAJO_SURFACE_05_芝_条件戦,rotation_bin+kijun_ninkijun_tansho+kishu_kitai_rentai_decile,reject,too many bins (480); combo splits data too finely,480,1,5.0,1,0.6542,0.3354,0.0,False,False,False,False,314 bins with n<10
3,KEIBAJO_SURFACE_05_芝_条件戦,rotation_bin+kijun_ninkijun_tansho+kishu_shisu_decile,reject,too many bins (473); combo splits data too finely,473,1,6.0,1,0.6406,0.3467,0.0,False,False,False,False,303 bins with n<10
3,KEIBAJO_SURFACE_05_芝_条件戦,ten_shisu_juni+gekiso_juni+kishu_minarai_code,reject,too many bins (847); combo splits data too finely,847,1,2.0,1,0.7403,0.2456,0.0,True,False,False,False,627 bins with n<10; 188 SHS tail bins excluded from eff. check; only 847/972 possible bins observed
3,KEIBAJO_SURFACE_05_芝_条件戦,ten_shisu_juni+kijun_ninkijun_tansho+kishu_kitai_rentai_decile,reject,too many bins (1066); combo splits data too finely,1066,1,4.0,1,0.712,0.2824,0.0,True,False,False,False,759 bins with n<10; 281 SHS tail bins excluded from eff. check
3,KEIBAJO_SURFACE_05_芝_条件戦,ten_shisu_juni+kijun_ninkijun_tansho+kishu_shisu_decile,reject,too many bins (1055); combo splits data too finely,1055,1,4.0,1,0.6976,0.2976,0.0,True,False,False,False,736 bins with n<10; 283 SHS tail bins excluded from eff. check
3,KEIBAJO_SURFACE_05_芝_条件戦,ten_shisu_juni+kishu_shisu_decile+kishu_kitai_rentai_decile,reject,too many bins (332); combo splits data too finely,332,1,19.0,1,0.2831,0.6777,0.0,True,False,False,False,94 bins with n<10; 105 SHS tail bins excluded from eff. check
3,KEIBAJO_SURFACE_05_芝_条件戦,ten_shisu_juni+pace_shisu_juni+gekiso_juni,reject,too many bins (2719); combo splits data too finely,2719,1,2.0,1,0.9287,0.0702,0.0,True,False,False,False,2525 bins with n<10; 681 SHS tail bins excluded from eff. check; only 2719/5832 possible bins observed
3,KEIBAJO_SURFACE_05_芝_条件戦,tenkai_kigo_code+agari_shisu_juni+gekiso_juni,reject,too many bins (869); combo splits data too finely,869,1,5.0,1,0.6548,0.3372,0.0,True,False,False,False,569 bins with n<10; only 869/1944 possible bins observed
3,KEIBAJO_SURFACE_05_芝_条件戦,tenkai_kigo_code+gekiso_juni+kishu_kitai_rentai_decile,reject,too many bins (733); combo splits data too finely,733,1,7.0,1,0.5853,0.4093,0.0,True,False,False,False,429 bins with n<10
3,KEIBAJO_SURFACE_05_芝_条件戦,tenkai_kigo_code+gekiso_juni+kishu_shisu_decile,reject,too many bins (738); combo splits data too finely,738,1,7.0,1,0.5962,0.3984,0.0,True,False,False,False,440 bins with n<10
3,KEIBAJO_SURFACE_05_芝_条件戦,uma_deokure_bin+gekiso_juni+joho_shisu_decile,reject,too many bins (317); combo splits data too finely,317,1,10.0,1,0.4984,0.4921,0.0,True,False,False,False,158 bins with n<10
3,KEIBAJO_SURFACE_05_芝_条件戦,uma_deokure_bin+gekiso_juni+kishu_kitai_rentai_decile,reject,too many bins (474); combo splits data too finely,474,1,6.0,1,0.5907,0.4008,0.0,True,False,False,False,280 bins with n<10
