phase,segment,combo,bin_key,n_horses,tansho_n,tansho_hit_rate,tansho_roi_raw,tansho_roi_corr,fukusho_n,fukusho_hit_rate,fukusho_roi_raw,fukusho_roi_corr,combo_clb,combo_mean_roi
3,COURSE_27_04_芝_中距離,ichi_shisu_juni+pace_shisu_juni+kyusha_hyoka_code,5.0|3.0|3,59,59,10.17,120.68,81.46,59,37.29,99.83,92.58,84.14,87.06
3,COURSE_27_04_芝_中距離,ichi_shisu_juni+pace_shisu_juni+kyusha_hyoka_code,1.0|9.0|3,57,57,1.75,61.23,47.61,57,17.54,113.68,89.98,84.14,87.06
3,COURSE_27_04_芝_中距離,ichi_shisu_juni+pace_shisu_juni+kyusha_hyoka_code,2.0|2.0|3,53,53,11.32,88.87,94.33,53,33.96,89.06,89.53,84.14,87.06
3,COURSE_27_04_芝_中距離,ichi_shisu_juni+pace_shisu_juni+kyusha_hyoka_code,1.0|1.0|3,212,212,15.57,76.79,74.59,212,44.34,79.58,88.56,84.14,87.06
3,COURSE_27_04_芝_中距離,ichi_shisu_juni+pace_shisu_juni+kyusha_hyoka_code,1.0|2.0|3,117,117,16.24,125.13,109.12,117,39.32,87.01,85.78,84.14,87.06
3,COURSE_27_04_芝_中距離,ichi_shisu_juni+pace_shisu_juni+kyusha_hyoka_code,1.0|4.0|3,104,104,8.65,104.81,101.6,104,30.77,94.81,81.26,84.14,87.06
3,COURSE_27_04_芝_中距離,ichi_shisu_juni+pace_shisu_juni+kyusha_hyoka_code,3.0|2.0|3,65,65,10.77,75.54,83.4,65,33.85,69.08,78.37,84.14,87.06
3,COURSE_27_04_芝_中距離,ichi_shisu_juni+pace_shisu_juni+kyusha_hyoka_code,3.0|4.0|3,53,53,7.55,98.11,58.28,53,32.08,94.53,78.35,84.14,87.06
3,COURSE_27_04_芝_中距離,ichi_shisu_juni+pace_shisu_juni+kyusha_hyoka_code,1.0|3.0|3,89,89,8.99,79.21,82.27,89,30.34,89.89,76.09,84.14,87.06
3,COURSE_27_04_芝_中距離,ichi_shisu_juni+pace_shisu_juni+kyusha_hyoka_code,2.0|3.0|3,55,55,9.09,90.36,71.0,55,30.91,83.45,71.43,84.14,87.06
3,COURSE_27_04_芝_中距離,ichi_shisu_juni+pace_shisu_juni+kyusha_hyoka_code,2.0|1.0|3,70,70,11.43,60.71,82.35,70,28.57,61.43,69.55,84.14,87.06
3,COURSE_27_04_芝_中距離,ichi_shisu_juni+pace_shisu_juni+kyusha_hyoka_code,1.0|7.0|3,66,66,3.03,98.03,70.95,66,18.18,88.79,69.3,84.14,87.06
3,COURSE_27_04_芝_中距離,ichi_shisu_juni+pace_shisu_juni+kyusha_hyoka_code,1.0|5.0|3,74,74,6.76,87.03,72.75,74,22.97,78.51,61.18,84.14,87.06
3,COURSE_27_04_芝_中距離,ichi_shisu_juni+pace_shisu_juni+kyusha_hyoka_code,1.0|8.0|3,66,66,3.03,42.58,76.77,66,13.64,54.85,55.64,84.14,87.06
3,COURSE_27_04_芝_中距離,joken_class_code+rotation+uma_start_shisu,0|2.0|0.0,179,179,10.61,72.4,79.79,179,35.2,83.3,84.98,83.75,88.79
3,COURSE_27_04_芝_中距離,joken_class_code+rotation+uma_start_shisu,1|2.0|0.0,102,102,7.84,73.63,68.29,102,30.39,84.71,83.1,83.75,88.79
3,COURSE_27_04_芝_中距離,joken_class_code+rotation+uma_start_shisu,0|3.0|0.0,105,105,12.38,52.57,87.84,105,36.19,99.43,83.01,83.75,88.79
3,COURSE_27_04_芝_中距離,joken_class_code+rotation+uma_start_shisu,0|2.0|-1.0,69,69,11.59,99.71,107.48,69,33.33,68.55,82.65,83.75,88.79
3,COURSE_27_04_芝_中距離,joken_class_code+rotation+uma_start_shisu,0|1.0|0.0,82,82,10.98,179.51,94.32,82,26.83,68.41,70.35,83.75,88.79
3,COURSE_27_04_芝_中距離,joken_class_code+rotation+uma_start_shisu,1|1.0|0.0,69,69,8.7,49.13,88.61,69,23.19,46.09,67.23,83.75,88.79
3,COURSE_27_04_芝_中距離,uma_deokure_ritsu+tenkai_kigo_code+ichi_shisu_juni,0.0|1|1.0,117,117,8.55,63.93,77.44,117,33.33,89.83,94.26,81.27,86.83
3,COURSE_27_04_芝_中距離,uma_deokure_ritsu+tenkai_kigo_code+ichi_shisu_juni,0.0|0|4.0,106,106,12.26,112.36,114.57,106,33.02,111.89,92.66,81.27,86.83
3,COURSE_27_04_芝_中距離,uma_deokure_ritsu+tenkai_kigo_code+ichi_shisu_juni,0.0|0|3.0,106,106,8.49,98.21,66.51,106,36.79,109.06,90.64,81.27,86.83
3,COURSE_27_04_芝_中距離,uma_deokure_ritsu+tenkai_kigo_code+ichi_shisu_juni,0.0|0|1.0,91,91,13.19,120.33,86.02,91,37.36,80.0,85.85,81.27,86.83
3,COURSE_27_04_芝_中距離,uma_deokure_ritsu+tenkai_kigo_code+ichi_shisu_juni,0.0|0|2.0,109,109,11.01,95.78,89.33,109,29.36,76.06,76.98,81.27,86.83
3,COURSE_27_04_芝_中距離,uma_deokure_ritsu+tenkai_kigo_code+ichi_shisu_juni,0.0|0|8.0,52,52,7.69,61.92,87.85,52,23.08,54.42,69.53,81.27,86.83
3,COURSE_27_04_芝_中距離,uma_deokure_ritsu+tenkai_kigo_code+ichi_shisu_juni,0.0|0|5.0,99,99,4.04,58.48,46.11,99,23.23,64.55,65.96,81.27,86.83
3,COURSE_27_04_芝_中距離,uma_deokure_ritsu+tenkai_kigo_code+ichi_shisu_juni,0.0|0|6.0,83,83,7.23,87.59,85.88,83,19.28,64.94,60.49,81.27,86.83
3,COURSE_27_04_芝_中距離,uma_deokure_ritsu+tenkai_kigo_code+ichi_shisu_juni,0.0|0|7.0,63,63,6.35,37.46,63.77,63,15.87,41.11,45.57,81.27,86.83
3,COURSE_27_04_芝_短距離,kishu_kitai_rentai_ritsu+tenkai_kigo_code+joshodo_code,6.6|0|3,64,64,4.69,184.38,121.33,64,23.44,158.75,124.99,83.97,93.84
3,COURSE_27_04_芝_短距離,kishu_kitai_rentai_ritsu+tenkai_kigo_code+joshodo_code,11.4|0|3,54,54,11.11,303.15,202.47,54,33.33,157.22,123.42,83.97,93.84
3,COURSE_27_04_芝_短距離,kishu_kitai_rentai_ritsu+tenkai_kigo_code+joshodo_code,1.9|0|3,132,132,2.27,101.21,94.45,132,7.58,57.88,105.41,83.97,93.84
3,COURSE_27_04_芝_短距離,kishu_kitai_rentai_ritsu+tenkai_kigo_code+joshodo_code,3.8|0|3,121,121,1.65,48.84,50.56,121,12.4,96.78,93.46,83.97,93.84
3,COURSE_27_04_芝_短距離,kishu_kitai_rentai_ritsu+tenkai_kigo_code+joshodo_code,3.7|0|3,95,95,1.05,25.47,39.3,95,10.53,72.53,85.7,83.97,93.84
3,COURSE_27_04_芝_短距離,kishu_kitai_rentai_ritsu+tenkai_kigo_code+joshodo_code,6.5|0|3,130,130,0.77,38.0,24.49,130,15.38,86.69,84.1,83.97,93.84
3,COURSE_27_04_芝_短距離,kishu_kitai_rentai_ritsu+tenkai_kigo_code+joshodo_code,6.7|0|3,62,62,1.61,32.74,38.45,62,14.52,101.77,80.07,83.97,93.84
3,COURSE_27_04_芝_短距離,kishu_kitai_rentai_ritsu+tenkai_kigo_code+joshodo_code,9.4|0|3,85,85,4.71,42.0,84.0,85,18.82,78.35,77.13,83.97,93.84
3,COURSE_27_04_芝_短距離,kishu_kitai_rentai_ritsu+tenkai_kigo_code+joshodo_code,9.3|0|3,59,59,1.69,28.81,28.36,59,16.95,57.46,73.86,83.97,93.84
3,COURSE_27_04_芝_短距離,kishu_kitai_rentai_ritsu+tenkai_kigo_code+joshodo_code,15.6|0|3,57,57,8.77,115.61,101.25,57,24.56,90.0,73.05,83.97,93.84
3,COURSE_27_04_芝_短距離,kishu_kitai_rentai_ritsu+tenkai_kigo_code+joshodo_code,13.5|0|3,58,58,5.17,81.9,59.15,58,17.24,53.79,55.07,83.97,93.84
3,COURSE_27_04_芝_短距離,kishu_kitai_rentai_ritsu+tenkai_kigo_code+joshodo_code,3.6|0|3,71,71,1.41,43.94,44.18,71,5.63,44.93,42.31,83.97,93.84
3,COURSE_27_04_芝_短距離,kishu_kitai_rentai_ritsu+tenkai_kigo_code+joshodo_code,6.4|0|3,86,86,2.33,76.51,63.79,86,6.98,76.28,39.19,83.97,93.84
3,COURSE_27_04_芝_短距離,kishu_kitai_rentai_ritsu+tenkai_kigo_code+kishu_shisu,11.4|0|0.7,55,55,10.91,297.64,196.13,55,34.55,160.0,128.12,86.3,92.98
3,COURSE_27_04_芝_短距離,kishu_kitai_rentai_ritsu+tenkai_kigo_code+kishu_shisu,6.6|0|0.4,65,65,4.62,181.54,120.44,65,23.08,156.31,123.02,86.3,92.98
3,COURSE_27_04_芝_短距離,kishu_kitai_rentai_ritsu+tenkai_kigo_code+kishu_shisu,1.9|0|0.1,137,137,2.19,97.52,90.89,137,7.3,55.77,101.67,86.3,92.98
3,COURSE_27_04_芝_短距離,kishu_kitai_rentai_ritsu+tenkai_kigo_code+kishu_shisu,3.8|0|0.2,126,126,1.59,46.9,49.04,126,11.9,92.94,89.57,86.3,92.98
3,COURSE_27_04_芝_短距離,kishu_kitai_rentai_ritsu+tenkai_kigo_code+kishu_shisu,6.5|0|0.4,132,132,0.76,37.42,24.1,132,15.91,89.17,87.25,86.3,92.98
3,COURSE_27_04_芝_短距離,kishu_kitai_rentai_ritsu+tenkai_kigo_code+kishu_shisu,3.7|0|0.2,98,98,1.02,24.69,38.14,98,10.2,70.31,83.12,86.3,92.98
3,COURSE_27_04_芝_短距離,kishu_kitai_rentai_ritsu+tenkai_kigo_code+kishu_shisu,6.7|0|0.4,63,63,1.59,32.22,37.75,63,14.29,100.16,78.91,86.3,92.98
3,COURSE_27_04_芝_短距離,kishu_kitai_rentai_ritsu+tenkai_kigo_code+kishu_shisu,9.4|0|0.6,89,89,5.62,54.04,100.0,89,19.1,78.54,78.25,86.3,92.98
3,COURSE_27_04_芝_短距離,kishu_kitai_rentai_ritsu+tenkai_kigo_code+kishu_shisu,9.3|0|0.6,59,59,1.69,28.81,28.36,59,16.95,57.46,73.86,86.3,92.98
3,COURSE_27_04_芝_短距離,kishu_kitai_rentai_ritsu+tenkai_kigo_code+kishu_shisu,15.6|0|0.9,58,58,8.62,113.62,99.02,58,24.14,88.45,71.85,86.3,92.98
3,COURSE_27_04_芝_短距離,kishu_kitai_rentai_ritsu+tenkai_kigo_code+kishu_shisu,13.5|0|0.8,58,58,5.17,81.9,59.15,58,17.24,53.79,55.07,86.3,92.98
3,COURSE_27_04_芝_短距離,kishu_kitai_rentai_ritsu+tenkai_kigo_code+kishu_shisu,3.6|0|0.2,72,72,2.78,77.22,91.54,72,6.94,55.42,51.96,86.3,92.98
3,COURSE_27_04_芝_短距離,kishu_kitai_rentai_ritsu+tenkai_kigo_code+kishu_shisu,1.8|0|0.1,50,50,2.0,88.8,91.82,50,4.0,31.4,49.5,86.3,92.98
3,COURSE_27_04_芝_短距離,kishu_kitai_rentai_ritsu+tenkai_kigo_code+kishu_shisu,6.4|0|0.4,88,88,2.27,74.77,61.16,88,7.95,77.95,44.41,86.3,92.98
3,COURSE_27_04_芝_短距離,kishu_kitai_sanchakunai_ritsu+pace_yoso+kishu_shisu,3.7|H|0.1,105,105,0.0,0.0,0.0,105,8.57,56.38,120.68,94.65,103.7
3,COURSE_27_04_芝_短距離,kishu_kitai_sanchakunai_ritsu+pace_yoso+kishu_shisu,11.9|H|0.4,102,102,3.92,144.22,98.3,102,19.61,127.25,109.42,94.65,103.7
3,COURSE_27_04_芝_短距離,kishu_kitai_sanchakunai_ritsu+pace_yoso+kishu_shisu,11.8|H|0.4,66,66,1.52,64.39,36.62,66,19.7,127.88,102.95,94.65,103.7
3,COURSE_27_04_芝_短距離,kishu_kitai_sanchakunai_ritsu+pace_yoso+kishu_shisu,11.5|H|0.4,53,53,3.77,116.23,101.1,53,16.98,120.75,93.87,94.65,103.7
3,COURSE_27_04_芝_短距離,kishu_kitai_sanchakunai_ritsu+pace_yoso+kishu_shisu,7.1|H|0.2,142,142,2.11,62.75,68.62,142,11.27,83.1,88.0,94.65,103.7
3,COURSE_27_04_芝_短距離,kishu_kitai_sanchakunai_ritsu+pace_yoso+kishu_shisu,11.7|H|0.4,78,78,2.56,39.74,66.67,78,15.38,88.97,85.43,94.65,103.7
3,COURSE_27_04_芝_短距離,kishu_kitai_sanchakunai_ritsu+pace_yoso+kishu_shisu,11.6|H|0.4,77,77,0.0,0.0,0.0,77,15.58,76.75,84.34,94.65,103.7
3,COURSE_27_04_芝_短距離,kishu_kitai_sanchakunai_ritsu+pace_yoso+kishu_shisu,7.3|H|0.2,67,67,7.46,220.75,229.8,67,10.45,75.37,79.54,94.65,103.7
3,COURSE_27_04_芝_短距離,kishu_kitai_sanchakunai_ritsu+pace_yoso+kishu_shisu,16.4|H|0.6,58,58,3.45,97.41,62.23,58,17.24,82.76,76.09,94.65,103.7
3,COURSE_27_04_芝_短距離,kishu_kitai_sanchakunai_ritsu+pace_yoso+kishu_shisu,32.2|H|1.2,62,62,9.68,73.06,82.41,62,29.03,73.87,68.62,94.65,103.7
3,COURSE_27_04_芝_短距離,kishu_kitai_sanchakunai_ritsu+pace_yoso+kishu_shisu,16.6|H|0.6,72,72,4.17,71.53,78.44,72,12.5,49.44,52.19,94.65,103.7
3,COURSE_27_04_芝_短距離,pace_yoso+kishu_kitai_rentai_ritsu+joshodo_code,H|6.6|3,98,98,5.1,182.35,138.02,98,20.41,144.08,113.21,88.5,93.87
3,COURSE_27_04_芝_短距離,pace_yoso+kishu_kitai_rentai_ritsu+joshodo_code,H|1.9|3,138,138,1.45,72.25,56.71,138,7.25,53.77,101.04,88.5,93.87
3,COURSE_27_04_芝_短距離,pace_yoso+kishu_kitai_rentai_ritsu+joshodo_code,H|6.7|3,79,79,3.8,62.03,90.39,79,17.72,110.89,100.71,88.5,93.87
3,COURSE_27_04_芝_短距離,pace_yoso+kishu_kitai_rentai_ritsu+joshodo_code,H|3.7|3,114,114,4.39,109.04,144.43,114,12.28,83.95,100.47,88.5,93.87
3,COURSE_27_04_芝_短距離,pace_yoso+kishu_kitai_rentai_ritsu+joshodo_code,H|3.8|3,151,151,2.65,87.48,77.43,151,11.92,92.12,92.27,88.5,93.87
3,COURSE_27_04_芝_短距離,pace_yoso+kishu_kitai_rentai_ritsu+joshodo_code,H|6.5|3,142,142,0.7,34.79,20.52,142,16.2,88.1,87.97,88.5,93.87
3,COURSE_27_04_芝_短距離,pace_yoso+kishu_kitai_rentai_ritsu+joshodo_code,M|3.6|3,57,57,5.26,174.56,179.94,57,10.53,87.89,85.78,88.5,93.87
3,COURSE_27_04_芝_短距離,pace_yoso+kishu_kitai_rentai_ritsu+joshodo_code,H|11.4|3,72,72,8.33,202.5,124.58,72,22.22,105.14,83.35,88.5,93.87
3,COURSE_27_04_芝_短距離,pace_yoso+kishu_kitai_rentai_ritsu+joshodo_code,H|23.8|3,50,50,10.0,73.8,63.73,50,34.0,76.2,75.42,88.5,93.87
3,COURSE_27_04_芝_短距離,pace_yoso+kishu_kitai_rentai_ritsu+joshodo_code,H|20.8|3,72,72,11.11,87.08,95.95,72,27.78,66.39,65.8,88.5,93.87
3,COURSE_27_04_芝_短距離,pace_yoso+kishu_kitai_rentai_ritsu+joshodo_code,H|6.4|3,81,81,3.7,96.3,85.54,81,11.11,80.12,61.73,88.5,93.87
3,COURSE_27_04_芝_短距離,pace_yoso+kishu_kitai_rentai_ritsu+joshodo_code,H|9.3|3,78,78,2.56,72.44,47.46,78,14.1,62.44,61.72,88.5,93.87
3,COURSE_27_04_芝_短距離,pace_yoso+kishu_kitai_rentai_ritsu+joshodo_code,H|18.4|3,53,53,5.66,29.62,55.79,53,22.64,58.3,59.02,88.5,93.87
3,COURSE_27_04_芝_短距離,pace_yoso+kishu_kitai_rentai_ritsu+joshodo_code,H|9.4|3,99,99,3.03,29.49,51.24,99,13.13,56.06,53.72,88.5,93.87
3,COURSE_27_04_芝_短距離,pace_yoso+kishu_kitai_rentai_ritsu+joshodo_code,H|13.5|3,60,60,5.0,84.0,56.29,60,16.67,62.33,53.69,88.5,93.87
3,COURSE_27_04_芝_短距離,pace_yoso+kishu_kitai_rentai_ritsu+joshodo_code,M|6.5|3,65,65,1.54,38.77,40.01,65,9.23,54.92,51.14,88.5,93.87
3,COURSE_27_04_芝_短距離,pace_yoso+kishu_kitai_rentai_ritsu+joshodo_code,H|3.6|3,62,62,0.0,0.0,0.0,62,6.45,50.16,50.51,88.5,93.87
3,COURSE_27_04_芝_短距離,pace_yoso+kishu_kitai_rentai_ritsu+joshodo_code,H|15.6|3,60,60,5.0,75.33,60.65,60,15.0,53.17,45.09,88.5,93.87
3,COURSE_27_04_芝_短距離,pace_yoso+kishu_kitai_rentai_ritsu+joshodo_code,M|6.4|3,65,65,0.0,0.0,0.0,65,4.62,52.15,26.01,88.5,93.87
3,COURSE_27_04_芝_短距離,umakigo_code+kishu_kitai_rentai_ritsu+tenkai_kigo_code,00|6.6|0,55,55,5.45,214.55,138.81,55,23.64,151.09,122.58,86.53,99.72
3,COURSE_27_04_芝_短距離,umakigo_code+kishu_kitai_rentai_ritsu+tenkai_kigo_code,00|1.9|0,114,114,2.63,117.19,108.12,114,7.89,63.86,109.7,86.53,99.72
3,COURSE_27_04_芝_短距離,umakigo_code+kishu_kitai_rentai_ritsu+tenkai_kigo_code,00|3.8|0,109,109,1.83,54.22,56.14,109,12.84,100.64,96.63,86.53,99.72
3,COURSE_27_04_芝_短距離,umakigo_code+kishu_kitai_rentai_ritsu+tenkai_kigo_code,00|9.4|0,81,81,6.17,59.38,107.49,81,20.99,86.3,85.87,86.53,99.72
3,COURSE_27_04_芝_短距離,umakigo_code+kishu_kitai_rentai_ritsu+tenkai_kigo_code,00|6.5|0,116,116,0.86,42.59,27.23,116,15.52,82.93,84.33,86.53,99.72
3,COURSE_27_04_芝_短距離,umakigo_code+kishu_kitai_rentai_ritsu+tenkai_kigo_code,00|3.7|0,79,79,1.27,30.63,47.45,79,10.13,72.78,81.08,86.53,99.72
3,COURSE_27_04_芝_短距離,umakigo_code+kishu_kitai_rentai_ritsu+tenkai_kigo_code,00|6.7|0,58,58,1.72,35.0,41.12,58,13.79,96.21,74.3,86.53,99.72
3,COURSE_27_04_芝_短距離,umakigo_code+kishu_kitai_rentai_ritsu+tenkai_kigo_code,00|15.6|0,54,54,9.26,122.04,104.77,54,24.07,90.0,71.11,86.53,99.72
3,COURSE_27_04_芝_短距離,umakigo_code+kishu_kitai_rentai_ritsu+tenkai_kigo_code,00|13.5|0,54,54,5.56,87.96,63.09,54,18.52,57.78,58.92,86.53,99.72
3,COURSE_27_04_芝_短距離,umakigo_code+kishu_kitai_rentai_ritsu+tenkai_kigo_code,00|6.4|0,76,76,2.63,86.58,70.44,76,7.89,63.95,43.49,86.53,99.72
3,COURSE_27_04_芝_短距離,umakigo_code+kishu_kitai_rentai_ritsu+tenkai_kigo_code,00|3.6|0,60,60,1.67,40.67,59.47,60,3.33,32.33,24.71,86.53,99.72
3,COURSE_27_04_芝_短距離,umakigo_code+pace_yoso+kishu_kitai_rentai_ritsu,00|H|1.9,110,110,1.82,90.64,69.28,110,8.18,64.18,113.46,83.62,97.45
3,COURSE_27_04_芝_短距離,umakigo_code+pace_yoso+kishu_kitai_rentai_ritsu,00|H|6.7,77,77,3.9,63.64,92.03,77,19.48,114.03,107.95,83.62,97.45
3,COURSE_27_04_芝_短距離,umakigo_code+pace_yoso+kishu_kitai_rentai_ritsu,00|H|6.6,82,82,4.88,195.73,131.01,82,19.51,132.32,104.93,83.62,97.45
3,COURSE_27_04_芝_短距離,umakigo_code+pace_yoso+kishu_kitai_rentai_ritsu,00|H|3.8,131,131,3.05,100.84,89.78,131,12.21,95.19,93.97,83.62,97.45
3,COURSE_27_04_芝_短距離,umakigo_code+pace_yoso+kishu_kitai_rentai_ritsu,00|H|3.7,88,88,3.41,65.11,113.52,88,11.36,78.07,92.62,83.62,97.45
3,COURSE_27_04_芝_短距離,umakigo_code+pace_yoso+kishu_kitai_rentai_ritsu,00|H|6.5,125,125,0.8,39.52,23.67,125,16.0,82.88,86.23,83.62,97.45
3,COURSE_27_04_芝_短距離,umakigo_code+pace_yoso+kishu_kitai_rentai_ritsu,00|M|6.5,64,64,3.12,68.59,75.13,64,14.06,90.94,77.45,83.62,97.45
3,COURSE_27_04_芝_短距離,umakigo_code+pace_yoso+kishu_kitai_rentai_ritsu,00|H|9.3,72,72,2.78,78.47,50.51,72,16.67,72.08,73.13,83.62,97.45
3,COURSE_27_04_芝_短距離,umakigo_code+pace_yoso+kishu_kitai_rentai_ritsu,00|H|20.8,65,65,10.77,90.62,92.51,65,30.77,75.08,72.94,83.62,97.45
3,COURSE_27_04_芝_短距離,umakigo_code+pace_yoso+kishu_kitai_rentai_ritsu,00|H|6.4,70,70,4.29,111.43,97.04,70,12.86,92.71,71.81,83.62,97.45
3,COURSE_27_04_芝_短距離,umakigo_code+pace_yoso+kishu_kitai_rentai_ritsu,00|H|11.4,63,63,6.35,214.29,99.88,63,19.05,100.48,70.96,83.62,97.45
3,COURSE_27_04_芝_短距離,umakigo_code+pace_yoso+kishu_kitai_rentai_ritsu,00|H|9.4,95,95,4.21,43.79,69.59,95,14.74,61.89,60.42,83.62,97.45
3,COURSE_27_04_芝_短距離,umakigo_code+pace_yoso+kishu_kitai_rentai_ritsu,00|H|13.5,55,55,5.45,91.64,63.09,55,18.18,68.0,58.39,83.62,97.45
3,COURSE_27_04_芝_短距離,umakigo_code+pace_yoso+kishu_kitai_rentai_ritsu,00|H|3.6,52,52,1.92,46.92,65.88,52,5.77,51.15,45.28,83.62,97.45
3,COURSE_27_04_芝_短距離,umakigo_code+pace_yoso+kishu_kitai_rentai_ritsu,00|M|6.4,62,62,0.0,0.0,0.0,62,8.06,38.06,43.53,83.62,97.45
3,COURSE_27_04_芝_短距離,umakigo_code+pace_yoso+kishu_kitai_rentai_ritsu,00|H|15.6,56,56,5.36,80.71,63.61,56,14.29,52.14,42.67,83.62,97.45
3,COURSE_27_05_ダ_マイル,da_tekisei_code+ten_shisu_juni+pace_shisu_juni,2|6.0|9.0,66,66,15.15,114.39,132.36,66,43.94,158.48,123.6,80.46,84.91
3,COURSE_27_05_ダ_マイル,da_tekisei_code+ten_shisu_juni+pace_shisu_juni,2|15.0|15.0,55,55,16.36,315.45,196.46,55,30.91,137.27,102.48,80.46,84.91
3,COURSE_27_05_ダ_マイル,da_tekisei_code+ten_shisu_juni+pace_shisu_juni,2|8.0|8.0,55,55,7.27,202.0,56.3,55,38.18,173.09,100.18,80.46,84.91
3,COURSE_27_05_ダ_マイル,da_tekisei_code+ten_shisu_juni+pace_shisu_juni,2|1.0|3.0,114,114,17.54,80.96,91.62,114,42.98,95.7,98.27,80.46,84.91
3,COURSE_27_05_ダ_マイル,da_tekisei_code+ten_shisu_juni+pace_shisu_juni,2|4.0|6.0,71,71,14.08,136.62,105.03,71,38.03,124.65,97.55,80.46,84.91
3,COURSE_27_05_ダ_マイル,da_tekisei_code+ten_shisu_juni+pace_shisu_juni,3|1.0|2.0,109,109,14.68,103.49,110.05,109,37.61,100.73,96.86,80.46,84.91
3,COURSE_27_05_ダ_マイル,da_tekisei_code+ten_shisu_juni+pace_shisu_juni,2|2.0|1.0,148,148,17.57,103.78,94.13,148,42.57,85.27,94.79,80.46,84.91
3,COURSE_27_05_ダ_マイル,da_tekisei_code+ten_shisu_juni+pace_shisu_juni,3|1.0|3.0,62,62,12.9,69.84,109.35,62,35.48,110.65,93.9,80.46,84.91
3,COURSE_27_05_ダ_マイル,da_tekisei_code+ten_shisu_juni+pace_shisu_juni,2|5.0|6.0,86,86,12.79,41.4,78.78,86,38.37,75.93,92.43,80.46,84.91
3,COURSE_27_05_ダ_マイル,da_tekisei_code+ten_shisu_juni+pace_shisu_juni,3|2.0|4.0,60,60,11.67,208.17,146.19,60,31.67,101.17,91.43,80.46,84.91
3,COURSE_27_05_ダ_マイル,da_tekisei_code+ten_shisu_juni+pace_shisu_juni,2|7.0|9.0,64,64,6.25,44.53,81.28,64,26.56,124.38,90.75,80.46,84.91
3,COURSE_27_05_ダ_マイル,da_tekisei_code+ten_shisu_juni+pace_shisu_juni,2|10.0|10.0,68,68,14.71,110.0,134.08,68,30.88,77.65,90.55,80.46,84.91
3,COURSE_27_05_ダ_マイル,da_tekisei_code+ten_shisu_juni+pace_shisu_juni,2|9.0|7.0,59,59,16.95,146.61,143.32,59,33.9,85.42,90.46,80.46,84.91
3,COURSE_27_05_ダ_マイル,da_tekisei_code+ten_shisu_juni+pace_shisu_juni,2|2.0|2.0,201,201,16.42,68.26,80.35,201,43.28,86.47,90.08,80.46,84.91
3,COURSE_27_05_ダ_マイル,da_tekisei_code+ten_shisu_juni+pace_shisu_juni,2|1.0|2.0,176,176,15.91,112.33,90.19,176,40.34,112.05,89.81,80.46,84.91
3,COURSE_27_05_ダ_マイル,da_tekisei_code+ten_shisu_juni+pace_shisu_juni,3|3.0|4.0,88,88,7.95,52.27,76.18,88,32.95,79.2,89.27,80.46,84.91
3,COURSE_27_05_ダ_マイル,da_tekisei_code+ten_shisu_juni+pace_shisu_juni,2|3.0|7.0,59,59,16.95,321.69,142.98,59,32.2,128.64,89.21,80.46,84.91
3,COURSE_27_05_ダ_マイル,da_tekisei_code+ten_shisu_juni+pace_shisu_juni,3|5.0|5.0,66,66,4.55,32.42,54.86,66,28.79,95.3,88.75,80.46,84.91
3,COURSE_27_05_ダ_マイル,da_tekisei_code+ten_shisu_juni+pace_shisu_juni,2|1.0|4.0,79,79,12.66,81.9,70.57,79,39.24,94.94,88.12,80.46,84.91
3,COURSE_27_05_ダ_マイル,da_tekisei_code+ten_shisu_juni+pace_shisu_juni,3|5.0|4.0,53,53,11.32,190.19,123.54,53,30.19,106.98,87.99,80.46,84.91
3,COURSE_27_05_ダ_マイル,da_tekisei_code+ten_shisu_juni+pace_shisu_juni,2|3.0|5.0,80,80,16.25,140.25,106.76,80,36.25,98.62,87.99,80.46,84.91
3,COURSE_27_05_ダ_マイル,da_tekisei_code+ten_shisu_juni+pace_shisu_juni,2|4.0|7.0,70,70,11.43,111.14,76.92,70,35.71,93.43,87.55,80.46,84.91
3,COURSE_27_05_ダ_マイル,da_tekisei_code+ten_shisu_juni+pace_shisu_juni,2|4.0|4.0,107,107,9.35,53.93,67.28,107,33.64,106.82,86.37,80.46,84.91
3,COURSE_27_05_ダ_マイル,da_tekisei_code+ten_shisu_juni+pace_shisu_juni,2|3.0|3.0,119,119,13.45,62.18,79.2,119,36.13,78.32,85.83,80.46,84.91
3,COURSE_27_05_ダ_マイル,da_tekisei_code+ten_shisu_juni+pace_shisu_juni,2|8.0|7.0,80,80,7.5,116.12,72.31,80,28.75,86.75,85.69,80.46,84.91
3,COURSE_27_05_ダ_マイル,da_tekisei_code+ten_shisu_juni+pace_shisu_juni,2|13.0|14.0,61,61,3.28,14.75,33.17,61,29.51,73.11,85.03,80.46,84.91
3,COURSE_27_05_ダ_マイル,da_tekisei_code+ten_shisu_juni+pace_shisu_juni,2|6.0|3.0,63,63,12.7,45.08,87.53,63,34.92,85.87,84.96,80.46,84.91
3,COURSE_27_05_ダ_マイル,da_tekisei_code+ten_shisu_juni+pace_shisu_juni,2|4.0|3.0,131,131,12.98,84.96,78.56,131,37.4,103.66,84.75,80.46,84.91
3,COURSE_27_05_ダ_マイル,da_tekisei_code+ten_shisu_juni+pace_shisu_juni,2|2.0|4.0,86,86,12.79,81.4,87.42,86,33.72,99.53,83.05,80.46,84.91
