phase,segment,combo,bin_key,n_horses,sample_bucket,is_existing_bin,is_possible_bin_if_determinable,should_count_for_adoption_judgement,note
1,GLOBAL,kishu_kitai_tansho_ritsu,36.0,62,10_99,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,32.1,62,10_99,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,28.7,62,10_99,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,35.8,63,10_99,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,36.7,64,10_99,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,29.5,64,10_99,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,34.8,65,10_99,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,34.7,65,10_99,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,35.3,65,10_99,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,36.1,66,10_99,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,36.4,66,10_99,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,29.8,66,10_99,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,33.1,67,10_99,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,35.6,67,10_99,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,28.2,68,10_99,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,33.5,69,10_99,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,34.9,69,10_99,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,28.1,70,10_99,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,33.9,70,10_99,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,42.4,71,10_99,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,28.9,72,10_99,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,37.7,72,10_99,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,35.0,73,10_99,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,28.5,73,10_99,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,33.8,73,10_99,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,54.0,75,10_99,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,37.5,75,10_99,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,29.4,75,10_99,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,39.0,76,10_99,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,35.4,76,10_99,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,35.1,77,10_99,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,36.5,77,10_99,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,28.8,78,10_99,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,35.5,78,10_99,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,35.7,78,10_99,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,33.6,79,10_99,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,34.6,79,10_99,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,28.3,79,10_99,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,28.6,80,10_99,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,35.2,80,10_99,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,34.5,81,10_99,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,37.8,82,10_99,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,27.8,82,10_99,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,33.7,83,10_99,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,29.6,84,10_99,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,37.6,85,10_99,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,29.3,86,10_99,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,34.1,87,10_99,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,40.5,90,10_99,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,36.6,91,10_99,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,24.9,93,10_99,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,27.4,93,10_99,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,29.7,93,10_99,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,30.1,95,10_99,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,25.8,95,10_99,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,25.5,96,10_99,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,41.3,99,10_99,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,34.0,101,100_149,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,27.7,101,100_149,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,25.6,101,100_149,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,21.3,102,100_149,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,26.5,104,100_149,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,25.4,104,100_149,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,27.9,104,100_149,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,27.3,105,100_149,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,25.7,110,100_149,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,23.7,110,100_149,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,28.0,111,100_149,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,27.5,111,100_149,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,42.0,112,100_149,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,29.0,112,100_149,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,40.8,112,100_149,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,26.3,113,100_149,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,26.4,113,100_149,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,26.2,115,100_149,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,41.1,115,100_149,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,21.2,116,100_149,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,26.0,116,100_149,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,26.1,116,100_149,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,34.4,119,100_149,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,25.9,120,100_149,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,23.8,120,100_149,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,23.0,120,100_149,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,27.2,120,100_149,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,26.9,120,100_149,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,34.2,121,100_149,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,23.2,122,100_149,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,34.3,124,100_149,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,25.1,126,100_149,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,27.1,127,100_149,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,21.4,129,100_149,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,41.2,129,100_149,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,25.2,130,100_149,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,22.5,132,100_149,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,25.3,133,100_149,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,19.2,137,100_149,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,25.0,138,100_149,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,26.8,139,100_149,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,20.7,139,100_149,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,42.3,140,100_149,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,22.6,141,100_149,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,23.6,143,100_149,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,0.4,144,100_149,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,20.8,146,100_149,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,22.7,147,100_149,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,40.9,147,100_149,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,27.6,148,100_149,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,18.6,148,100_149,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,21.5,150,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,40.6,152,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,23.1,152,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,26.7,153,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,26.6,154,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,22.9,154,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,29.2,156,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,22.8,156,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,23.3,157,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,23.4,159,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,27.0,159,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,30.4,159,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,19.3,163,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,17.9,164,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,23.5,164,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,29.1,171,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,18.0,171,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,21.9,173,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,19.1,174,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,22.4,174,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,22.0,175,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,19.0,177,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,31.6,177,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,18.9,178,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,17.0,180,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,18.8,184,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,17.4,184,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,22.3,186,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,14.1,187,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,18.7,188,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,19.4,188,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,16.5,192,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,21.7,192,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,16.4,195,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,21.8,195,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,17.3,197,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,22.1,198,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,21.6,198,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,18.1,202,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,16.6,203,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,14.2,204,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,31.5,204,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,16.8,205,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,19.5,206,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,16.9,207,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,41.0,209,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,14.3,210,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,17.2,210,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,17.1,213,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,42.7,216,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,13.9,218,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,14.0,222,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,16.7,222,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,19.9,223,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,20.1,225,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,16.1,233,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,20.0,242,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,41.6,242,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,41.4,248,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,42.2,253,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,17.8,254,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,14.4,256,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,16.0,256,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,22.2,258,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,13.8,267,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,30.2,269,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,42.6,270,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,41.5,271,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,30.7,272,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,30.6,278,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,19.6,279,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,16.3,284,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,31.9,284,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,19.8,285,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,40.7,289,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,0.5,296,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,0.2,296,150_299,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,14.5,300,300_499,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,16.2,308,300_499,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,30.5,311,300_499,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,23.9,314,300_499,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,14.6,319,300_499,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,14.8,325,300_499,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,14.7,327,300_499,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,14.9,327,300_499,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,42.5,327,300_499,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,19.7,335,300_499,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,12.1,341,300_499,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,15.2,343,300_499,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,15.3,349,300_499,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,31.3,353,300_499,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,15.0,356,300_499,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,20.5,374,300_499,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,15.1,377,300_499,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,12.0,378,300_499,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,31.4,379,300_499,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,13.7,393,300_499,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,11.9,397,300_499,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,18.2,406,300_499,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,0.3,412,300_499,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,42.1,413,300_499,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,12.2,415,300_499,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,30.8,419,300_499,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,12.3,429,300_499,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,15.9,432,300_499,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,17.5,443,300_499,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,24.7,457,300_499,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,13.6,461,300_499,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,24.2,463,300_499,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,31.0,466,300_499,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,13.5,475,300_499,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,11.8,494,300_499,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,9.9,494,300_499,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,12.4,524,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,31.7,529,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,30.3,534,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,20.9,538,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,31.1,538,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,11.6,540,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,9.4,542,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,10.4,545,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,30.9,547,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,11.7,548,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,10.2,553,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,20.6,564,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,10.1,566,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,8.6,568,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,24.8,577,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,10.9,578,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,9.3,578,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,10.3,592,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,31.8,595,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,10.6,598,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,8.8,600,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,10.0,603,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,8.9,606,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,5.6,609,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,10.7,611,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,24.1,611,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,15.4,624,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,7.7,625,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,9.2,632,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,10.8,649,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,9.1,657,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,7.9,665,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,5.7,670,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,8.0,680,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,5.8,682,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,10.5,685,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,12.6,687,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,7.8,688,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,5.5,702,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,12.8,704,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,8.5,706,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,9.0,715,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,8.7,716,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,12.9,716,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,8.1,716,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,13.0,719,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,12.7,722,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,5.9,723,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,9.5,726,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,11.5,728,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,24.4,731,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,24.0,736,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,12.5,751,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,20.4,781,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,11.2,809,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,18.3,827,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,15.5,856,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,5.4,863,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,5.3,890,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,6.8,906,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,31.2,933,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,5.2,952,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,6.3,954,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,0.8,961,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,20.2,967,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,24.3,970,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,21.1,981,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,4.4,1002,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,17.7,1022,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,7.4,1029,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,5.1,1047,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,0.9,1052,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,15.8,1061,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,4.3,1082,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,18.4,1082,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,7.3,1083,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,9.8,1105,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,4.2,1158,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,11.0,1188,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,7.2,1271,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,4.1,1274,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,4.6,1281,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,7.6,1302,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,15.6,1360,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,18.5,1366,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,6.2,1384,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,1.0,1398,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,24.6,1408,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,3.6,1411,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,20.3,1412,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,6.4,1415,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,8.2,1423,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,4.5,1428,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,1.1,1439,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,24.5,1464,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,3.5,1478,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,3.7,1553,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,3.4,1562,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,4.0,1566,500_plus,True,True,True,
1,GLOBAL,kishu_kitai_tansho_ritsu,13.1,1572,500_plus,True,True,True,
