segment,factors,n_valid_bins,n_valid_bets,mean_corrected_roi,std_bin_roi,clb,pass,skip
KEIBAJO_SURFACE_07_ダ,prev1_corner4_bin+shirushi_code_6+ten_shisu_juni,9.0,1264.0,84.86,6.51,80.61,True,False
KEIBAJO_SURFACE_07_ダ,kijun_ninkijun_fukusho+prev1_bataiju_bin+shirushi_code_1,15.0,2388.0,84.15,6.99,80.61,True,False
KEIBAJO_SURFACE_07_ダ,kijun_ninkijun_tansho+kohan_3f_juni+yoso_juni,3.0,440.0,86.0,4.77,80.61,True,False
KEIBAJO_SURFACE_03_芝,moshoku_code+shirushi_code_2+shirushi_code_6,5.0,699.0,83.6,3.42,80.6,True,False
KEIBAJO_SURFACE_08_芝,bac_jouken+shirushi_code_2+shirushi_code_6,11.0,1412.0,86.12,9.32,80.6,True,False
KEIBAJO_SURFACE_07_ダ,goal_juni+shirushi_code_1+shirushi_code_3,13.0,2436.0,84.79,7.71,80.6,True,False
KEIBAJO_SURFACE_01_ダ,kyori_tekisei+moshoku_code+prev2_chakujun,3.0,420.0,82.99,2.11,80.6,True,False
KEIBAJO_SURFACE_08_芝,kyi_kyusha_rank+ls_shisu_juni+shirushi_code_3,15.0,1990.0,84.15,7.03,80.59,True,False
KEIBAJO_SURFACE_07_ダ,dochu_juni+gekiso_juni+ten_shisu_juni,5.0,681.0,86.5,6.74,80.59,True,False
KEIBAJO_SURFACE_08_芝,goal_sa+shirushi_code_2+shutoku_shokin_ruikei,4.0,830.0,86.91,6.45,80.59,True,False
KEIBAJO_SURFACE_08_芝,chokyoshi_rank+gekiso_juni+yoso_juni,12.0,1779.0,85.22,8.18,80.59,True,False
KEIBAJO_SURFACE_06_芝,goal_sa+kijun_ninkijun_fukusho+shirushi_code_5,6.0,1224.0,85.32,5.92,80.58,True,False
KEIBAJO_SURFACE_08_芝,goal_juni+shirushi_code_5+yoso_juni,4.0,565.0,87.88,7.45,80.58,True,False
KEIBAJO_SURFACE_10_芝,goal_juni+manken_shirushi+tenko_code,12.0,1367.0,86.15,9.84,80.58,True,False
KEIBAJO_SURFACE_08_ダ,goal_sa+joa_ls_shisu+shirushi_code_4,4.0,844.0,87.45,7.01,80.58,True,False
KEIBAJO_SURFACE_08_ダ,goal_juni+goal_sa+ls_shisu_juni,5.0,1733.0,84.92,4.95,80.58,True,False
KEIBAJO_SURFACE_01_ダ,kijun_ninkijun_tansho+omo_tekisei_code+shirushi_code_6,4.0,594.0,88.03,7.61,80.57,True,False
KEIBAJO_SURFACE_09_芝,joa_odds_shisu+kijun_ninkijun_fukusho+shirushi_code_3,3.0,336.0,83.82,2.88,80.57,True,False
KEIBAJO_SURFACE_09_芝,kijun_ninkijun_fukusho+kijun_odds_tansho+shirushi_code_3,3.0,336.0,83.82,2.88,80.57,True,False
KEIBAJO_SURFACE_07_ダ,kijun_ninkijun_tansho+prev1_corner4_bin+ten_shisu_juni,8.0,1186.0,85.3,6.84,80.56,True,False
KEIBAJO_SURFACE_05_芝,kishu_shisu+shirushi_code_5+shirushi_code_6,5.0,792.0,87.08,7.45,80.55,True,False
KEIBAJO_SURFACE_02_芝,kijun_ninkijun_tansho+kyori_tekisei+shirushi_code_1,3.0,391.0,91.49,9.67,80.55,True,False
KEIBAJO_SURFACE_07_ダ,kijun_ninkijun_fukusho+kyi_kyusha_rank+shirushi_code_2,8.0,1220.0,85.13,6.6,80.55,True,False
KEIBAJO_SURFACE_07_ダ,bac_shubetsu+shirushi_code_2+shirushi_code_4,18.0,2724.0,83.68,6.77,80.55,True,False
KEIBAJO_SURFACE_10_芝,bataiju_change_bin+goal_juni+yoso_juni,7.0,851.0,84.36,5.16,80.54,True,False
KEIBAJO_SURFACE_01_芝,bataiju_change_bin+shirushi_code_4+shirushi_code_5,5.0,697.0,87.22,7.62,80.54,True,False
KEIBAJO_SURFACE_08_芝,prev1_chakujun+prev1_kyakushitsu+shirushi_code_3,10.0,1401.0,84.68,6.67,80.54,True,False
KEIBAJO_SURFACE_08_芝,goal_sa+prev1_chakujun+shirushi_code_1,3.0,540.0,87.91,6.51,80.54,True,False
KEIBAJO_SURFACE_10_芝,bac_tosu+goal_sa+prev1_bataiju_bin,3.0,329.0,84.62,3.62,80.53,True,False
KEIBAJO_SURFACE_08_ダ,prev1_bataiju_bin+shirushi_code_3+taikei_tomo,3.0,308.0,84.91,3.87,80.53,True,False
KEIBAJO_SURFACE_08_芝,omo_tekisei_code+prev2_chakujun+shirushi_code_2,7.0,948.0,82.97,3.3,80.53,True,False
KEIBAJO_SURFACE_08_芝,prev1_kyakushitsu+shirushi_code_3+yoso_juni,8.0,1060.0,84.11,5.17,80.52,True,False
KEIBAJO_SURFACE_06_芝,prev1_corner4_bin+rotation+shirushi_code_2,12.0,1439.0,86.26,10.15,80.52,True,False
KEIBAJO_SURFACE_08_芝,prev1_chakujun+shirushi_code_5+shirushi_code_6,5.0,811.0,83.75,3.69,80.52,True,False
KEIBAJO_SURFACE_08_芝,shirushi_code_3+shirushi_code_5+wakuban,16.0,2138.0,83.48,6.06,80.51,True,False
KEIBAJO_SURFACE_01_ダ,bac_jouken+kijun_ninkijun_fukusho+shirushi_code_3,3.0,417.0,90.68,8.99,80.51,True,False
KEIBAJO_SURFACE_05_芝,hizume_code+shirushi_code_1+shirushi_code_6,14.0,2061.0,85.94,10.37,80.51,True,False
KEIBAJO_SURFACE_08_芝,bac_shubetsu+shirushi_code_2+shirushi_code_5,10.0,1462.0,83.69,5.12,80.51,True,False
KEIBAJO_SURFACE_08_芝,goal_sa+omo_tekisei_code+wakuban,8.0,947.0,86.3,8.37,80.5,True,False
KEIBAJO_SURFACE_08_芝,dochu_sa+futan_juryo+goal_sa,3.0,447.0,87.05,5.78,80.5,True,False
KEIBAJO_SURFACE_07_ダ,bac_shubetsu+goal_juni+shirushi_code_3,15.0,2168.0,84.21,7.34,80.5,True,False
KEIBAJO_SURFACE_01_ダ,bac_tosu+shirushi_code_2+taikei_dou,6.0,844.0,87.53,8.79,80.49,True,False
KEIBAJO_SURFACE_09_芝,joa_odds_shisu+kijun_ninkijun_tansho+shirushi_code_3,3.0,342.0,83.85,2.97,80.49,True,False
KEIBAJO_SURFACE_09_芝,kijun_ninkijun_tansho+kijun_odds_tansho+shirushi_code_3,3.0,342.0,83.85,2.97,80.49,True,False
KEIBAJO_SURFACE_06_芝,goal_sa+kyori_tekisei+shirushi_code_4,5.0,1139.0,87.8,8.34,80.48,True,False
KEIBAJO_SURFACE_08_ダ,goal_sa+shirushi_code_4+shirushi_code_5,6.0,1324.0,85.43,6.19,80.48,True,False
KEIBAJO_SURFACE_07_ダ,bac_shubetsu+goal_juni+shirushi_code_6,15.0,2213.0,84.45,7.85,80.48,True,False
KEIBAJO_SURFACE_08_芝,kyori_tekisei+pace_shisu_juni+shirushi_code_2,7.0,900.0,84.73,5.75,80.47,True,False
KEIBAJO_SURFACE_08_芝,omo_tekisei_code+pace_shisu_juni+shirushi_code_2,3.0,329.0,88.44,7.04,80.47,True,False
KEIBAJO_SURFACE_07_ダ,prev3_chakujun+shirushi_code_1+shirushi_code_4,5.0,748.0,87.81,8.38,80.47,True,False
KEIBAJO_SURFACE_08_ダ,agari_shisu_juni+kyori_tekisei+shirushi_code_3,8.0,1028.0,86.16,8.22,80.46,True,False
KEIBAJO_SURFACE_07_ダ,goal_juni+kijun_ninkijun_fukusho+shirushi_code_1,13.0,2536.0,84.31,7.07,80.46,True,False
KEIBAJO_SURFACE_03_芝,goal_juni+goal_sa+prev1_bataiju_bin,5.0,957.0,85.46,5.7,80.46,True,False
KEIBAJO_SURFACE_01_ダ,goal_juni+hobokusaki_rank+prev1_corner4_bin,3.0,330.0,84.18,3.29,80.46,True,False
KEIBAJO_SURFACE_10_ダ,kohan_3f_juni+kohan_3f_sa+prev1_bataiju_bin,4.0,666.0,83.37,2.97,80.46,True,False
KEIBAJO_SURFACE_04_障,futan_juryo+umaban_clean+wakuban,3.0,457.0,84.78,3.81,80.46,True,False
KEIBAJO_SURFACE_07_ダ,prev3_chakujun+shirushi_code_4+shirushi_code_6,6.0,850.0,86.53,7.59,80.46,True,False
KEIBAJO_SURFACE_08_芝,goal_juni+kyori+shirushi_code_1,8.0,1061.0,86.45,8.63,80.46,True,False
KEIBAJO_SURFACE_07_ダ,kyi_kyusha_rank+shirushi_code_5+yoso_juni,4.0,497.0,85.08,4.72,80.45,True,False
KEIBAJO_SURFACE_05_ダ,chokyoshi_rank+shirushi_code_5+shirushi_code_6,25.0,3794.0,84.14,9.42,80.45,True,False
KEIBAJO_SURFACE_07_ダ,dochu_juni+kijun_ninkijun_fukusho+yoso_juni,3.0,385.0,86.95,5.74,80.45,True,False
KEIBAJO_SURFACE_08_ダ,goal_sa+manken_shirushi+shirushi_code_4,4.0,627.0,89.22,8.94,80.45,True,False
KEIBAJO_SURFACE_06_芝,shirushi_code_3+shirushi_code_4+yoso_juni,9.0,1696.0,83.63,4.89,80.44,True,False
KEIBAJO_SURFACE_01_ダ,kijun_ninkijun_fukusho+kyori_tekisei+shirushi_code_4,11.0,1599.0,84.61,7.07,80.44,True,False
KEIBAJO_SURFACE_06_芝,goal_sa+prev1_kyakushitsu+shirushi_code_4,6.0,1113.0,84.84,5.5,80.44,True,False
KEIBAJO_SURFACE_08_芝,goal_sa+kyi_kyusha_rank+prev1_kyakushitsu,10.0,1312.0,85.84,8.71,80.44,True,False
KEIBAJO_SURFACE_07_ダ,kohan_3f_juni+prev1_corner4_bin+yoso_juni,11.0,1433.0,85.92,9.29,80.43,True,False
KEIBAJO_SURFACE_01_ダ,kyakushitsu+prev1_chakujun+taikei_dou,5.0,557.0,89.44,10.28,80.43,True,False
KEIBAJO_SURFACE_03_芝,goal_juni+goal_sa+prev1_keibajo,5.0,749.0,84.63,4.81,80.42,True,False
KEIBAJO_SURFACE_08_芝,manken_shirushi+shirushi_code_3+shirushi_code_4,8.0,1047.0,84.37,5.7,80.42,True,False
KEIBAJO_SURFACE_10_芝,bac_jouken+shirushi_code_2+yoso_juni,4.0,558.0,88.27,8.01,80.42,True,False
KEIBAJO_SURFACE_06_芝,kijun_ninkijun_tansho+manken_shirushi+shirushi_code_2,4.0,513.0,87.56,7.28,80.42,True,False
KEIBAJO_SURFACE_08_ダ,goal_sa+pace_yoso+shirushi_code_2,16.0,2888.0,84.7,8.77,80.41,True,False
KEIBAJO_SURFACE_02_芝,dochu_juni+ichi_shisu_juni+kohan_3f_juni,4.0,684.0,85.33,5.02,80.41,True,False
KEIBAJO_SURFACE_07_ダ,kijun_ninkijun_fukusho+shirushi_code_2+yy_int,3.0,386.0,86.25,5.16,80.4,True,False
KEIBAJO_SURFACE_07_ダ,goal_juni+prev1_corner4_bin+yoso_juni,10.0,1593.0,86.96,10.58,80.4,True,False
KEIBAJO_SURFACE_10_芝,kyori_tekisei+prev1_corner4+rotation,4.0,460.0,85.11,4.8,80.4,True,False
KEIBAJO_SURFACE_07_ダ,gekiso_juni+kyori_tekisei+shirushi_code_4,9.0,1237.0,82.84,3.74,80.4,True,False
KEIBAJO_SURFACE_08_芝,chokyoshi_rank+prev2_chakujun+shirushi_code_1,10.0,1298.0,84.93,7.32,80.39,True,False
KEIBAJO_SURFACE_01_ダ,bac_tosu+kishu_rank+prev1_chakujun,9.0,1089.0,86.3,9.04,80.39,True,False
KEIBAJO_SURFACE_07_芝,goal_sa+kyusha_hyoka_code+shirushi_code_3,8.0,1442.0,84.39,5.78,80.39,True,False
KEIBAJO_SURFACE_08_芝,chokyoshi_rank+goal_sa+shirushi_code_1,6.0,1337.0,85.03,5.8,80.39,True,False
KEIBAJO_SURFACE_08_芝,shirushi_code_1+shirushi_code_4+wakuban,10.0,1417.0,84.19,6.13,80.39,True,False
KEIBAJO_SURFACE_08_芝,goal_sa+shirushi_code_3+tenkai_kigo_code,6.0,1068.0,86.45,7.58,80.39,True,False
KEIBAJO_SURFACE_07_ダ,kohan_3f_juni+shirushi_code_3+ten_shisu_juni,6.0,926.0,88.82,10.54,80.39,True,False
KEIBAJO_SURFACE_01_ダ,prev1_chakujun+prev1_keibajo+taikei_dou,4.0,640.0,84.85,4.56,80.38,True,False
KEIBAJO_SURFACE_03_芝,goal_juni+shutoku_shokin_ruikei+taikei_dou,6.0,628.0,85.54,6.45,80.38,True,False
KEIBAJO_SURFACE_01_ダ,barei+hobokusaki_rank+shirushi_code_2,10.0,1136.0,84.56,6.74,80.38,True,False
KEIBAJO_SURFACE_08_ダ,goal_juni+goal_sa+kishu_shisu,6.0,777.0,86.83,8.08,80.37,True,False
KEIBAJO_SURFACE_03_ダ,bac_jouken+chokyoshi_rank+goal_sa,3.0,350.0,86.27,5.21,80.37,True,False
KEIBAJO_SURFACE_01_ダ,bac_tosu+goal_juni+prev1_kyakushitsu,9.0,1099.0,89.07,13.32,80.37,True,False
KEIBAJO_SURFACE_01_ダ,bac_tosu+gekiso_juni+kyakushitsu,3.0,324.0,84.23,3.41,80.37,True,False
KEIBAJO_SURFACE_08_芝,goal_sa+omo_tekisei_code+prev1_chakujun,6.0,994.0,85.97,7.0,80.37,True,False
KEIBAJO_SURFACE_01_ダ,bac_jouken+moshoku_code+uma_tokki_1,3.0,457.0,82.8,2.14,80.37,True,False
KEIBAJO_SURFACE_01_ダ,kijun_ninkijun_tansho+kyori_tekisei+shirushi_code_1,3.0,396.0,85.81,4.82,80.36,True,False
KEIBAJO_SURFACE_06_芝,manken_shirushi+shirushi_code_2+shirushi_code_4,4.0,519.0,88.24,8.05,80.36,True,False
KEIBAJO_SURFACE_08_ダ,goal_juni+prev1_kyakushitsu+shirushi_code_4,18.0,2861.0,83.99,7.86,80.36,True,False
KEIBAJO_SURFACE_08_芝,shirushi_code_1+shirushi_code_5+yoso_juni,6.0,980.0,83.53,3.97,80.35,True,False
KEIBAJO_SURFACE_06_芝,futan_juryo+shirushi_code_5+yoso_juni,4.0,467.0,84.5,4.24,80.35,True,False
KEIBAJO_SURFACE_01_ダ,chokyoshi_rank+goal_juni+kishu_rank,3.0,373.0,88.19,6.92,80.35,True,False
KEIBAJO_SURFACE_08_芝,goal_juni+kyori_tekisei+shirushi_code_4,14.0,2127.0,83.37,5.76,80.35,True,False
SURFACE_2_ダ,kyori_tekisei_2+manken_shirushi+shirushi_code_5,48.0,5802.0,83.34,10.57,80.35,True,False
KEIBAJO_SURFACE_06_芝,goal_sa+hizume_code+kijun_ninkijun_fukusho,4.0,548.0,83.78,3.51,80.34,True,False
KEIBAJO_SURFACE_08_ダ,goal_sa+sanchimei+shirushi_code_4,6.0,914.0,85.31,6.22,80.34,True,False
KEIBAJO_SURFACE_01_ダ,kijun_ninkijun_tansho+shirushi_code_4+shirushi_code_6,8.0,1443.0,84.26,5.66,80.34,True,False
KEIBAJO_SURFACE_07_ダ,dochu_juni+shirushi_code_4+shirushi_code_6,7.0,1035.0,84.4,5.49,80.34,True,False
KEIBAJO_SURFACE_10_芝,bataiju_change_bin+shirushi_code_2+yoso_juni,8.0,1008.0,87.37,10.16,80.33,True,False
KEIBAJO_SURFACE_07_ダ,bac_shubetsu+kijun_ninkijun_fukusho+kijun_odds_fukusho,16.0,2001.0,83.34,6.14,80.33,True,False
KEIBAJO_SURFACE_03_ダ,goal_juni+goal_sa+prev1_kyakushitsu,3.0,838.0,81.86,1.35,80.33,True,False
KEIBAJO_SURFACE_01_ダ,joken_class_code+kishu_rank+pace_shisu_juni,4.0,434.0,86.26,6.06,80.32,True,False
KEIBAJO_SURFACE_08_芝,dochu_sa+futan_juryo+ten_shisu_juni,5.0,1376.0,85.34,5.72,80.32,True,False
KEIBAJO_SURFACE_01_ダ,kishu_rank+pace_shisu_juni+shutoku_shokin_ruikei,4.0,434.0,86.26,6.06,80.32,True,False
KEIBAJO_SURFACE_07_ダ,shirushi_code_1+shirushi_code_5+yoso_juni,8.0,1359.0,84.62,6.21,80.32,True,False
KEIBAJO_SURFACE_02_芝,hobokusaki_rank+kijun_ninkijun_tansho+prev1_corner4_bin,3.0,376.0,89.05,7.73,80.31,True,False
KEIBAJO_SURFACE_08_芝,goal_juni+omo_tekisei_code+ten_shisu_juni,4.0,472.0,84.68,4.46,80.31,True,False
KEIBAJO_SURFACE_07_ダ,dochu_juni+kijun_ninkijun_tansho+yoso_juni,3.0,388.0,86.24,5.24,80.31,True,False
KEIBAJO_SURFACE_07_ダ,kyori_tekisei+shirushi_code_2+shirushi_code_5,14.0,2010.0,83.55,6.19,80.31,True,False
KEIBAJO_SURFACE_03_ダ,joa_ls_shisu+joho_shisu+shirushi_code_2,3.0,481.0,85.28,4.39,80.31,True,False
KEIBAJO_SURFACE_01_ダ,kyi_kyusha_rank+pace_yoso+prev2_chakujun,4.0,478.0,88.78,8.65,80.3,True,False
KEIBAJO_SURFACE_03_ダ,bataiju_change_bin+goal_sa+shirushi_code_2,3.0,518.0,81.6,1.15,80.29,True,False
KEIBAJO_SURFACE_08_ダ,goal_sa+shirushi_code_3+wakuban,7.0,868.0,87.15,9.27,80.29,True,False
KEIBAJO_SURFACE_07_ダ,gekiso_type+kyori+shirushi_code_6,3.0,337.0,81.3,0.89,80.29,True,False
KEIBAJO_SURFACE_07_ダ,bac_shubetsu+kijun_ninkijun_tansho+kijun_odds_fukusho,16.0,2001.0,83.12,5.8,80.28,True,False
KEIBAJO_SURFACE_08_芝,chokyoshi_rank+goal_juni+prev1_chakujun,10.0,1442.0,83.84,5.74,80.28,True,False
KEIBAJO_SURFACE_02_芝,bac_juryo_shubetsu_code+prev1_corner4_bin+shirushi_code_1,7.0,838.0,88.3,10.82,80.28,True,False
KEIBAJO_SURFACE_03_ダ,prev1_chakujun+shirushi_code_1+shirushi_code_2,4.0,643.0,85.38,5.21,80.28,True,False
KEIBAJO_SURFACE_08_芝,goal_juni+shirushi_code_1+shirushi_code_5,10.0,1665.0,85.47,8.39,80.27,True,False
KEIBAJO_SURFACE_02_芝,dochu_juni+kohan_3f_sa+pace_shisu_juni,3.0,506.0,89.39,8.06,80.27,True,False
KEIBAJO_SURFACE_08_芝,kyi_kyusha_rank+prev1_chakujun+shirushi_code_6,6.0,727.0,84.3,5.04,80.27,True,False
KEIBAJO_SURFACE_07_ダ,goal_juni+kyori+shirushi_code_3,16.0,2302.0,84.41,8.46,80.27,True,False
KEIBAJO_SURFACE_06_芝,goal_sa+prev1_bataiju_bin+prev1_corner4_bin,15.0,2078.0,84.12,7.6,80.27,True,False
KEIBAJO_SURFACE_08_芝,goal_juni+hobokusaki_rank+umaban_clean,7.0,762.0,85.21,6.66,80.27,True,False
KEIBAJO_SURFACE_07_ダ,kijun_odds_fukusho+kyori+shirushi_code_6,7.0,909.0,84.74,6.04,80.26,True,False
KEIBAJO_SURFACE_07_ダ,kijun_odds_fukusho+shirushi_code_4+shirushi_code_6,10.0,1867.0,82.76,4.02,80.26,True,False
KEIBAJO_SURFACE_10_芝,goal_juni+prev2_chakujun+tenko_code,4.0,464.0,82.44,2.22,80.26,True,False
KEIBAJO_SURFACE_06_芝,futan_juryo+kijun_ninkijun_fukusho+shirushi_code_2,16.0,2220.0,83.87,7.36,80.26,True,False
KEIBAJO_SURFACE_03_芝,goal_juni+goal_sa+shirushi_code_1,3.0,887.0,84.33,3.6,80.26,True,False
KEIBAJO_SURFACE_08_芝,ichi_shisu+shirushi_code_1+shirushi_code_6,3.0,383.0,86.51,5.52,80.26,True,False
KEIBAJO_SURFACE_08_芝,shirushi_code_3+shirushi_code_4+wakuban,13.0,1785.0,84.74,8.27,80.25,True,False
KEIBAJO_SURFACE_08_芝,goal_juni+kyori+shirushi_code_6,4.0,555.0,88.33,8.24,80.25,True,False
KEIBAJO_SURFACE_08_芝,kishu_minarai_code+shutoku_shokin_ruikei+tenkai_kigo_code,3.0,406.0,85.09,4.28,80.25,True,False
KEIBAJO_SURFACE_02_芝,bac_juryo_shubetsu_code+goal_juni+kijun_ninkijun_tansho,3.0,415.0,92.48,10.81,80.25,True,False
KEIBAJO_SURFACE_08_ダ,manken_shirushi+omo_tekisei_code+wakuban,5.0,510.0,88.38,9.29,80.25,True,False
KEIBAJO_SURFACE_07_ダ,goal_juni+kyori_tekisei+shirushi_code_2,22.0,3484.0,84.58,10.39,80.24,True,False
KEIBAJO_SURFACE_08_芝,dochu_sa+shutoku_shokin_ruikei+wakuban,3.0,339.0,82.41,1.91,80.24,True,False
KEIBAJO_SURFACE_08_芝,goal_juni+shirushi_code_4+shirushi_code_5,8.0,1393.0,86.38,8.88,80.23,True,False
KEIBAJO_SURFACE_05_芝,hizume_code+shirushi_code_5+shirushi_code_6,9.0,1262.0,86.02,8.86,80.23,True,False
KEIBAJO_SURFACE_05_芝,prev1_keibajo+shirushi_code_2+shirushi_code_4,17.0,2581.0,84.17,8.3,80.23,True,False
KEIBAJO_SURFACE_01_ダ,bac_jouken+futan_juryo+goal_juni,7.0,756.0,84.01,5.1,80.23,True,False
KEIBAJO_SURFACE_08_ダ,goal_sa+kyi_kyusha_rank+shirushi_code_4,5.0,997.0,85.74,6.29,80.23,True,False
KEIBAJO_SURFACE_08_芝,goal_sa+shirushi_code_4+yoso_juni,4.0,694.0,88.06,7.99,80.23,True,False
KEIBAJO_SURFACE_08_芝,dochu_sa+hizume_code+ten_shisu_juni,4.0,835.0,85.19,5.07,80.22,True,False
KEIBAJO_SURFACE_06_芝,goal_sa+prev1_bataiju_bin+shirushi_code_5,4.0,526.0,84.97,4.84,80.22,True,False
KEIBAJO_SURFACE_07_ダ,kyi_kyusha_rank+shirushi_code_2+yoso_juni,5.0,692.0,91.6,12.98,80.22,True,False
KEIBAJO_SURFACE_06_芝,goal_sa+prev1_bataiju_bin+shirushi_code_3,5.0,715.0,86.32,6.95,80.22,True,False
KEIBAJO_SURFACE_08_芝,goal_sa+hobokusaki_rank+shirushi_code_1,8.0,1680.0,86.13,8.53,80.22,True,False
KEIBAJO_SURFACE_08_芝,prev1_chakujun+prev1_kyakushitsu+shirushi_code_6,8.0,1193.0,85.2,7.2,80.21,True,False
KEIBAJO_SURFACE_07_ダ,goal_juni+prev1_corner4_bin+ten_shisu_juni,10.0,1421.0,84.25,6.51,80.21,True,False
KEIBAJO_SURFACE_08_ダ,goal_sa+shirushi_code_3+yy_int,6.0,797.0,84.35,5.16,80.21,True,False
KEIBAJO_SURFACE_09_ダ,manken_shirushi+prev1_kyakushitsu+wakuban,30.0,3292.0,83.61,9.49,80.21,True,False
KEIBAJO_SURFACE_08_芝,futan_juryo+goal_sa+shirushi_code_6,6.0,924.0,85.46,6.56,80.21,True,False
KEIBAJO_SURFACE_01_芝,ichi_shisu+kohan_3f_sa+yuso_kubun,3.0,353.0,85.09,4.32,80.2,True,False
KEIBAJO_SURFACE_08_芝,goal_sa+hizume_code+prev1_kyakushitsu,6.0,761.0,88.07,9.83,80.2,True,False
KEIBAJO_SURFACE_10_芝,goal_juni+kohan_3f_sa+prev1_corner4_bin,4.0,678.0,88.63,8.6,80.2,True,False
KEIBAJO_SURFACE_08_ダ,agari_shisu_juni+shirushi_code_4+shirushi_code_5,4.0,686.0,89.22,9.21,80.2,True,False
KEIBAJO_SURFACE_01_ダ,bac_jouken+kijun_ninkijun_tansho+shirushi_code_6,4.0,673.0,87.19,7.13,80.2,True,False
KEIBAJO_SURFACE_08_芝,goal_sa+ls_shisu_juni+shirushi_code_5,5.0,741.0,86.62,7.33,80.19,True,False
KEIBAJO_SURFACE_07_ダ,goal_juni+kohan_3f_juni+shirushi_code_4,4.0,676.0,85.86,5.79,80.19,True,False
KEIBAJO_SURFACE_07_ダ,bac_shubetsu+gekiso_juni+shirushi_code_3,7.0,866.0,84.46,5.76,80.19,True,False
KEIBAJO_SURFACE_08_ダ,goal_sa+shirushi_code_1+shirushi_code_2,8.0,2026.0,83.77,5.16,80.19,True,False
KEIBAJO_SURFACE_08_芝,dochu_sa+shirushi_code_3+ten_shisu_juni,6.0,1035.0,86.73,8.18,80.18,True,False
KEIBAJO_SURFACE_03_芝,goal_juni+goal_sa+ls_shisu_juni,6.0,1133.0,84.18,5.0,80.18,True,False
GLOBAL,kishu_kitai_sanchakunai_ritsu+prev2_chakujun+shirushi_code_2,9.0,1165.0,84.24,6.22,80.17,True,False
KEIBAJO_SURFACE_09_ダ,kishu_shisu+shirushi_code_1+shirushi_code_3,11.0,1622.0,85.95,9.78,80.17,True,False
KEIBAJO_SURFACE_08_ダ,goal_sa+omo_tekisei_code+yy_int,11.0,1288.0,84.49,7.32,80.17,True,False
KEIBAJO_SURFACE_08_ダ,goal_juni+prev1_corner4_bin+shirushi_code_2,19.0,3231.0,84.19,8.95,80.16,True,False
KEIBAJO_SURFACE_06_芝,goal_sa+manken_shirushi+prev1_keibajo,3.0,320.0,89.81,8.54,80.15,True,False
KEIBAJO_SURFACE_01_芝,bataiju_change_bin+kijun_ninkijun_fukusho+shirushi_code_1,5.0,858.0,84.52,4.99,80.15,True,False
KEIBAJO_SURFACE_02_芝,kijun_ninkijun_tansho+pace_yoso+shirushi_code_1,5.0,721.0,88.71,9.77,80.15,True,False
KEIBAJO_SURFACE_07_芝,goal_sa+shirushi_code_5+shirushi_code_6,4.0,751.0,86.24,6.22,80.15,True,False
KEIBAJO_SURFACE_03_ダ,goal_juni+joken_class_code+shirushi_code_6,3.0,374.0,85.17,4.45,80.14,True,False
KEIBAJO_SURFACE_03_芝,kyori+pace_shisu_juni+shirushi_code_1,3.0,355.0,87.9,6.85,80.14,True,False
KEIBAJO_SURFACE_10_ダ,kishu_minarai_code+kishu_rank+kyori_tekisei,4.0,549.0,86.25,6.23,80.14,True,False
KEIBAJO_SURFACE_01_ダ,pace_yoso+taikei_dou+uma_tokki_1,3.0,457.0,90.56,9.21,80.14,True,False
KEIBAJO_SURFACE_09_芝,prev3_chakujun+shirushi_code_4+shirushi_code_6,5.0,889.0,85.36,5.95,80.14,True,False
KEIBAJO_SURFACE_08_ダ,goal_juni+kyori_tekisei+taikei_tomo,14.0,1727.0,85.4,10.04,80.14,True,False
KEIBAJO_SURFACE_08_芝,prev1_chakujun+shirushi_code_4+shirushi_code_5,5.0,847.0,83.94,4.34,80.13,True,False
KEIBAJO_SURFACE_06_芝,goal_sa+kijun_ninkijun_tansho+shirushi_code_5,6.0,1222.0,85.11,6.23,80.13,True,False
KEIBAJO_SURFACE_08_芝,futan_juryo+goal_sa+shirushi_code_4,6.0,985.0,85.41,6.59,80.13,True,False
KEIBAJO_SURFACE_05_芝,pace_shisu_juni+shirushi_code_2+shirushi_code_6,7.0,1167.0,86.46,8.54,80.13,True,False
KEIBAJO_SURFACE_07_ダ,dochu_sa+pace_yoso+shirushi_code_6,7.0,1156.0,84.84,6.35,80.13,True,False
KEIBAJO_SURFACE_10_芝,goal_juni+kohan_3f_sa+tenko_code,5.0,839.0,84.74,5.26,80.13,True,False
KEIBAJO_SURFACE_01_ダ,barei+chokyoshi_rank+goal_juni,8.0,901.0,84.98,7.01,80.13,True,False
KEIBAJO_SURFACE_08_芝,pace_shisu_juni+ten_shisu_juni+wakuban,5.0,600.0,85.36,5.96,80.13,True,False
KEIBAJO_SURFACE_09_ダ,kyori+manken_shirushi+shirushi_code_2,24.0,2981.0,84.91,11.97,80.12,True,False
KEIBAJO_SURFACE_07_ダ,joa_ls_shisu+kijun_odds_fukusho+shirushi_code_6,6.0,772.0,87.76,9.54,80.12,True,False
KEIBAJO_SURFACE_01_ダ,kyori_tekisei+shirushi_code_2+taikei_dou,6.0,794.0,88.43,10.38,80.12,True,False
KEIBAJO_SURFACE_08_ダ,omo_tekisei_code+shirushi_code_2+shirushi_code_5,18.0,2669.0,83.11,6.45,80.12,True,False
KEIBAJO_SURFACE_03_ダ,goal_sa+prev1_corner4_bin+shirushi_code_1,3.0,523.0,81.0,0.79,80.11,True,False
